objectid,filename,title,creator,mine,date,description,subject,location,latitude,longitude,source,format original,format,type,identifier,language,rights,rightsstatement
bay_area_punk_flyers_8161_the_farm_sf_club_1986_1_1_1,bay_area_punk_flyers_8161_7_1.jpg,The Farm SF Club flyer,Unknown,"Bay Area Punk Flyers Collection, #8161",1986,Punk flyer from The Farm SF Club documented in the Bay Area Punk Flyers collection.,punk rock music; punk flyers; san francisco venues,Potrero Hill San Francisco,37.7496,-122.4066,"Bay Area Punk Flyers Collection, #8161",Color,image/jpg,Image;StillImage,8161-7-1,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
bay_area_punk_flyers_8161_the_farm_sf_club_1986_1_1_2,bay_area_punk_flyers_8161_7_2.jpg,The Farm SF Club flyer,Unknown,"Bay Area Punk Flyers Collection, #8161",1986,Punk flyer from The Farm SF Club documented in the Bay Area Punk Flyers collection.,punk rock music; punk flyers; san francisco venues,Potrero Hill San Francisco,37.7496,-122.4066,"Bay Area Punk Flyers Collection, #8161",Color,image/jpg,Image;StillImage,8161-7-2,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
bay_area_punk_flyers_8161_the_farm_sf_club_1986_1_1_3,bay_area_punk_flyers_8161_7_3.jpg,The Farm SF Club flyer,Unknown,"Bay Area Punk Flyers Collection, #8161",1986,Punk flyer from The Farm SF Club documented in the Bay Area Punk Flyers collection.,punk rock music; punk flyers; san francisco venues,Potrero Hill San Francisco,37.7496,-122.4066,"Bay Area Punk Flyers Collection, #8161",Color,image/jpg,Image;StillImage,8161-7-3,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
bay_area_punk_flyers_8161_sf_venues_misc_1985_1986_1,bay_area_punk_flyers_8161_14_1.jpg,San Francisco venues flyer,Unknown,"Bay Area Punk Flyers Collection, #8161",1985-1986,Punk venue flyer from San Francisco venues documented in the Bay Area Punk Flyers collection.,punk rock music; punk flyers; san francisco venues,"San Francisco, California",37.7749,-122.4194,"Bay Area Punk Flyers Collection, #8161",Color,image/jpg,Image;StillImage,8161-14-1,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
bay_area_punk_flyers_8161_sf_venues_misc_1985_1986_2,bay_area_punk_flyers_8161_14_2.jpg,San Francisco venues flyer,Unknown,"Bay Area Punk Flyers Collection, #8161",1985-1986,Punk venue flyer from San Francisco venues documented in the Bay Area Punk Flyers collection.,punk rock music; punk flyers; san francisco venues,"San Francisco, California",37.7749,-122.4194,"Bay Area Punk Flyers Collection, #8161",Color,image/jpg,Image;StillImage,8161-14-2,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_psychotherapy_1991_1992_4_2_4,cometbus_4_8107_box_4_4.jpg,Psychotherapy 1991 1992,Aaron Cometbus,Cometbus Punk and Underground Press Collection,1991-1992,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder psychotherapy_1991_1992_4_2).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; psyhotherapy,"San Francisco, California",37.7749,-122.4194,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-4,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
keith_busch_northeast_ohio_punk_8152,keith_busch_ne_ohio_8152_box3_44.jpg,Xerox zines,"Busch, Keith",Courtesy of Cornell University Library. Educational use permitted.,1980s,"Item from the Keith Busch Northeast Ohio Punk Collection (#8152), located in 8152_box_3, folder xerox_zines_1980s_3_8.",punk culture; punk zines; xerox zines; underground press; DIY publishing,"Akron, Ohio, United States",41.0814,-81.519,Courtesy of Cornell University Library. Educational use permitted.,Color,image/jpg,Image;StillImage,8152-3-44,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
keith_busch_northeast_ohio_punk_8152,keith_busch_ne_ohio_8152_box3_45.jpg,Xerox zines,"Busch, Keith",Courtesy of Cornell University Library. Educational use permitted.,1980s,"Item from the Keith Busch Northeast Ohio Punk Collection (#8152), located in 8152_box_3, folder xerox_zines_1980s_3_8.",punk culture; punk zines; xerox zines; underground press; DIY publishing,"Akron, Ohio, United States",41.0814,-81.519,Courtesy of Cornell University Library. Educational use permitted.,Color,image/jpg,Image;StillImage,8152-3-45,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
keith_busch_northeast_ohio_punk_8152,keith_busch_ne_ohio_8152_box3_46.jpg,Xerox zines,"Busch, Keith",Courtesy of Cornell University Library. Educational use permitted.,1980s,"Item from the Keith Busch Northeast Ohio Punk Collection (#8152), located in 8152_box_3, folder xerox_zines_1980s_3_8.",punk culture; punk zines; xerox zines; underground press; DIY publishing,"Akron, Ohio, United States",41.0814,-81.519,Courtesy of Cornell University Library. Educational use permitted.,Color,image/jpg,Image;StillImage,8152-3-46,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
texas_gretchen_phillips_papers_7839_box_7_political_events_posters_1984_1996_7_49_7,texas_gretchen_phillips_7839_box_7_5.jpg,Political Events Posters 1984 1996 7 49,"Phillips, Gretchen","Gretchen Phillips Papers, Archives 7839. Cornell University Library.",,"Item from Gretchen Phillips Papers (Archives 7839), box 7, folder political_events_posters_1984_1996_7_49. Division of Rare and Manuscript Collections, Cornell University Library.",punk music; feminist music; Austin music scene,"Austin, Texas, United States",30.2672,-97.7431,"Gretchen Phillips Papers, Archives 7839. Cornell University Library.",Color,image/jpg,Image;StillImage,7839-7-5,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
texas_gretchen_phillips_papers_7839_box_7_political_events_posters_1984_1996_7_49_8,texas_gretchen_phillips_7839_box_7_7.jpg,Political Events Posters 1984 1996 7 49,"Phillips, Gretchen","Gretchen Phillips Papers, Archives 7839. Cornell University Library.",,"Item from Gretchen Phillips Papers (Archives 7839), box 7, folder political_events_posters_1984_1996_7_49. Division of Rare and Manuscript Collections, Cornell University Library.",punk music; feminist music; Austin music scene,"Austin, Texas, United States",30.2672,-97.7431,"Gretchen Phillips Papers, Archives 7839. Cornell University Library.",Color,image/jpg,Image;StillImage,7839-7-7,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
texas_gretchen_phillips_papers_7839_box_7_political_events_posters_1984_1996_7_49_9,texas_gretchen_phillips_7839_box_7_8.jpg,Political Events Posters 1984 1996 7 49,"Phillips, Gretchen","Gretchen Phillips Papers, Archives 7839. Cornell University Library.",,"Item from Gretchen Phillips Papers (Archives 7839), box 7, folder political_events_posters_1984_1996_7_49. Division of Rare and Manuscript Collections, Cornell University Library.",punk music; feminist music; Austin music scene,"Washington, DC, United States",38.9072,-77.0369,"Gretchen Phillips Papers, Archives 7839. Cornell University Library.",Color,image/jpg,Image;StillImage,7839-7-8,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
texas_gretchen_phillips_papers_7839_box_7_political_events_posters_1984_1996_7_49_10,texas_gretchen_phillips_7839_box_7_9.jpg,Political Events Posters 1984 1996 7 49,"Phillips, Gretchen","Gretchen Phillips Papers, Archives 7839. Cornell University Library.",,"Item from Gretchen Phillips Papers (Archives 7839), box 7, folder political_events_posters_1984_1996_7_49. Division of Rare and Manuscript Collections, Cornell University Library.",punk music; feminist music; Austin music scene,"Austin, Texas, United States",30.2672,-97.7431,"Gretchen Phillips Papers, Archives 7839. Cornell University Library.",Color,image/jpg,Image;StillImage,7839-7-9,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
texas_gretchen_phillips_papers_7839_box_7_political_events_posters_1984_1996_7_49_11,texas_gretchen_phillips_7839_box_7_10.jpg,Political Events Posters 1984 1996 7 49,"Phillips, Gretchen","Gretchen Phillips Papers, Archives 7839. Cornell University Library.",,"Item from Gretchen Phillips Papers (Archives 7839), box 7, folder political_events_posters_1984_1996_7_49. Division of Rare and Manuscript Collections, Cornell University Library.",punk music; feminist music; Austin music scene,"Three Mile Island Nuclear Generating Station, Middletown, Pennsylvania, United States",40.153,-76.7241,"Gretchen Phillips Papers, Archives 7839. Cornell University Library.",Color,image/jpg,Image;StillImage,7839-7-10,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
texas_gretchen_phillips_papers_7839_box_7_austin_bands_press_butthole_surfers_true_believers_1981_2008_7_56_14,texas_gretchen_phillips_7839_box_7_13.jpg,Austin Bands Press Butthole Surfers True Believers 1981 2008 7 56,"Phillips, Gretchen","Gretchen Phillips Papers, Archives 7839. Cornell University Library.",,"Item from Gretchen Phillips Papers (Archives 7839), box 7, folder austin_bands_press_butthole_surfers_true_believers_1981_2008_7_56. Division of Rare and Manuscript Collections, Cornell University Library.",punk music; feminist music; Austin music scene,"Austin, Texas, United States",30.2672,-97.7431,"Gretchen Phillips Papers, Archives 7839. Cornell University Library.",Color,image/jpg,Image;StillImage,7839-7-13,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
texas_gretchen_phillips_papers_7839_box_7_austin_bands_press_butthole_surfers_true_believers_1981_2008_7_56_15,texas_gretchen_phillips_7839_box_7_14.jpg,Austin Bands Press Butthole Surfers True Believers 1981 2008 7 56,"Phillips, Gretchen","Gretchen Phillips Papers, Archives 7839. Cornell University Library.",,"Item from Gretchen Phillips Papers (Archives 7839), box 7, folder austin_bands_press_butthole_surfers_true_believers_1981_2008_7_56. Division of Rare and Manuscript Collections, Cornell University Library.",punk music; feminist music; Austin music scene,"Austin, Texas, United States",30.2672,-97.7431,"Gretchen Phillips Papers, Archives 7839. Cornell University Library.",Color,image/jpg,Image;StillImage,7839-7-14,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
texas_gretchen_phillips_papers_7839_box_7_austin_bands_press_butthole_surfers_true_believers_1981_2008_7_56_16,texas_gretchen_phillips_7839_box_7_15.jpg,Austin Bands Press Butthole Surfers True Believers 1981 2008 7 56,"Phillips, Gretchen","Gretchen Phillips Papers, Archives 7839. Cornell University Library.",,"Item from Gretchen Phillips Papers (Archives 7839), box 7, folder austin_bands_press_butthole_surfers_true_believers_1981_2008_7_56. Division of Rare and Manuscript Collections, Cornell University Library.",punk music; feminist music; Austin music scene,"Austin, Texas, United States",30.2672,-97.7431,"Gretchen Phillips Papers, Archives 7839. Cornell University Library.",Color,image/jpg,Image;StillImage,7839-7-15,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
texas_gretchen_phillips_papers_7839_box_7_other_peoples_songbooks_7_62_18,texas_gretchen_phillips_7839_box_7_16.jpg,Other Peoples Songbooks 7 62,"Phillips, Gretchen","Gretchen Phillips Papers, Archives 7839. Cornell University Library.",,"Item from Gretchen Phillips Papers (Archives 7839), box 7, folder other_peoples_songbooks_7_62. Division of Rare and Manuscript Collections, Cornell University Library.",punk music; feminist music; Austin music scene,"Austin, Texas, United States",30.2672,-97.7431,"Gretchen Phillips Papers, Archives 7839. Cornell University Library.",Color,image/jpg,Image;StillImage,7839-7-16,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
texas_gretchen_phillips_papers_7839_box_7_other_peoples_songbooks_7_62_19,texas_gretchen_phillips_7839_box_7_18.jpg,Other Peoples Songbooks 7 62,"Phillips, Gretchen","Gretchen Phillips Papers, Archives 7839. Cornell University Library.",,"Item from Gretchen Phillips Papers (Archives 7839), box 7, folder other_peoples_songbooks_7_62. Division of Rare and Manuscript Collections, Cornell University Library.",punk music; feminist music; Austin music scene,"Austin, Texas, United States",30.2672,-97.7431,"Gretchen Phillips Papers, Archives 7839. Cornell University Library.",Color,image/jpg,Image;StillImage,7839-7-18,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
texas_gretchen_phillips_papers_7839_box_7_other_peoples_songbooks_7_62_20,texas_gretchen_phillips_7839_box_7_19.jpg,Other Peoples Songbooks 7 62,"Phillips, Gretchen","Gretchen Phillips Papers, Archives 7839. Cornell University Library.",,"Item from Gretchen Phillips Papers (Archives 7839), box 7, folder other_peoples_songbooks_7_62. Division of Rare and Manuscript Collections, Cornell University Library.",punk music; feminist music; Austin music scene,"Austin, Texas, United States",30.2672,-97.7431,"Gretchen Phillips Papers, Archives 7839. Cornell University Library.",Color,image/jpg,Image;StillImage,7839-7-19,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
texas_gretchen_phillips_papers_7839_box_7_other_peoples_songbooks_7_62_21,texas_gretchen_phillips_7839_box_7_20.jpg,Other Peoples Songbooks 7 62,"Phillips, Gretchen","Gretchen Phillips Papers, Archives 7839. Cornell University Library.",,"Item from Gretchen Phillips Papers (Archives 7839), box 7, folder other_peoples_songbooks_7_62. Division of Rare and Manuscript Collections, Cornell University Library.",punk music; feminist music; Austin music scene,"Austin, Texas, United States",30.2672,-97.7431,"Gretchen Phillips Papers, Archives 7839. Cornell University Library.",Color,image/jpg,Image;StillImage,7839-7-20,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
